id,observed_on,latitude,longitude,place_state_name,place_country_name
43136729,2020-04-24,36.8504781369,-76.2326569856,Virginia,United States
43138346,2020-04-24,39.2663756479,-76.7660001666,Maryland,United States
43152518,2020-04-24,35.0910129,-78.8670847,North Carolina,United States
43156060,2020-04-24,39.1289850547,-77.0220052599,Maryland,United States
43166203,2020-04-24,39.6464124167,-79.9831911667,West Virginia,United States
43167671,2020-04-24,35.8205439058,-78.5964724515,North Carolina,United States
43193261,2020-04-24,40.54755,-79.69405333,Pennsylvania,United States
43203799,2020-04-24,35.6425847859,-84.216533918,Tennessee,United States
43204491,2020-04-24,38.72642833,-77.42588,Virginia,United States
43216542,2020-04-24,36.02724167,-78.89614167,North Carolina,United States
43217103,2020-04-24,38.58590914,-76.77811189,Maryland,United States
43230318,2020-04-24,35.7830173,-78.3808367,North Carolina,United States
43364268,2020-04-25,39.1364867576,-77.8694247454,Virginia,United States
43367611,2020-04-25,38.6677620725,-77.483610411,Virginia,United States
43400554,2020-04-25,33.8911567396,-84.3495128118,Georgia,United States
43401113,2020-04-25,33.8910095115,-84.3494482712,Georgia,United States
43431858,2020-04-25,38.7216418047,-76.5898744081,Maryland,United States
43463899,2020-04-24,35.8164361111,-78.7251611111,North Carolina,United States
43483998,2020-04-25,33.4716627997,-84.3067608,Georgia,United States
43506152,2020-04-25,35.26242,-80.29427167,North Carolina,United States
43522448,2020-04-25,35.6293449402,-78.7064437866,North Carolina,United States
43526112,2020-04-25,40.0569648743,-75.0950317383,Pennsylvania,United States
43536102,2020-04-25,35.7454068,-78.404166,North Carolina,United States
43537761,2020-04-25,35.738081263,-78.698499508,North Carolina,United States
43538387,2020-04-25,35.8173064,-78.4121591,North Carolina,United States
43539265,2020-04-25,35.819488,-78.306444,North Carolina,United States
43546372,2020-04-25,36.13535,-79.1591805556,North Carolina,United States
43594895,2020-04-25,40.4393148776,-75.0680069372,Pennsylvania,United States
43613148,2020-04-25,40.4365083333,-79.9075472222,Pennsylvania,United States
43642698,2020-04-26,38.8155183988,-77.6735226531,Virginia,United States
43644240,2020-04-26,38.8153465698,-77.6738150977,Virginia,United States
43647693,2020-04-26,38.8139996818,-77.6732716151,Virginia,United States
43651140,2020-04-26,37.9915493634,-78.5359012988,Virginia,United States
43651525,2020-04-26,38.812571615,-77.6725822874,Virginia,United States
43652328,2020-04-26,38.8128673286,-77.6732746326,Virginia,United States
43669941,2020-04-26,38.8149008202,-77.6723125578,Virginia,United States
43673776,2020-04-26,38.8120308565,-77.672128575,Virginia,United States
43673855,2020-04-26,38.8120054175,-77.6721204445,Virginia,United States
43674567,2020-04-26,38.8119638432,-77.6721859072,Virginia,United States
43744872,2020-04-26,35.846588,-78.53094579,North Carolina,United States
43751186,2020-04-26,38.71822167,-77.42302,Virginia,United States
43764134,2020-04-26,40.1512530819,-75.2409055085,Pennsylvania,United States
43765169,2020-04-26,38.9289800584,-77.2815397902,Virginia,United States
43766275,2020-04-26,35.6160182923,-79.160670072,North Carolina,United States
43788161,2020-04-26,38.9804277778,-77.3649972222,Virginia,United States
43795077,2020-04-26,35.61590833,-79.1606055,North Carolina,United States
43801611,2020-04-26,39.1669611111,-76.8563,Maryland,United States
43803379,2020-04-26,38.8057911164,-77.316087205,Virginia,United States
43832973,2020-04-26,39.97983667,-75.44476333,Pennsylvania,United States
43864870,2020-04-26,38.9070159722,-77.1979419722,Virginia,United States
43877277,2020-04-26,40.264912618,-74.8582700328,Pennsylvania,United States
43887762,2020-04-27,38.0213186687,-78.5285657541,Virginia,United States
43900226,2020-04-27,39.3509684825,-76.3671469994,Maryland,United States
43900550,2020-04-27,38.1238842001,-78.4827911825,Virginia,United States
43900626,2020-04-27,38.8166542053,-76.9151458739,Maryland,United States
43900824,2020-04-27,38.81687128,-76.9173733145,Maryland,United States
43907975,2020-04-27,33.77663,-84.32218,Georgia,United States
43931088,2020-04-27,37.51998251,-77.52789703,Virginia,United States
43990822,2020-04-27,35.6282317554,-78.9220818613,North Carolina,United States
43997856,2020-04-27,35.90680833,-78.51416667,North Carolina,United States
44096647,2020-04-26,35.8165972222,-78.7226916667,North Carolina,United States
44096654,2020-04-26,35.8165861111,-78.7227305556,North Carolina,United States
44126995,2020-04-27,36.1192500356,-79.2733209993,North Carolina,United States
44141145,2020-04-25,38.8844341389,-77.2789333611,Virginia,United States
44174722,2020-04-26,35.7484083333,-78.6631555556,North Carolina,United States
44247014,2020-04-29,36.0702265101,-79.0842511878,North Carolina,United States
44262028,2020-04-21,40.5759865722,-74.5212584729,New Jersey,United States
44266358,2020-04-26,40.0033685534,-75.0403657273,New Jersey,United States
44292197,2020-04-28,39.9787200554,-77.4025947397,Pennsylvania,United States
44338041,2020-04-29,37.6838727521,-77.4501050116,Virginia,United States
44360772,2020-04-26,39.6808457463,-76.7686104562,Maryland,United States
44365741,2020-04-29,38.78395833,-77.06685,Virginia,United States
44387318,2020-04-29,40.5333266667,-79.7911216667,Pennsylvania,United States
44419989,2020-04-30,35.645125,-78.73729667,North Carolina,United States
44422862,2020-04-28,40.9967583333,-73.86567,New York,United States
44423645,2020-04-30,36.2218828273,-92.3137738534,Arkansas,United States
44434533,2020-04-25,38.9838138889,-77.2382361111,Maryland,United States
44463291,2020-05-01,39.0232159988,-77.0384536472,Maryland,United States
44469020,2020-04-29,38.7692108006,-77.2556351479,Virginia,United States
44476018,2020-04-30,37.6785858611,-77.4591337222,Virginia,United States
44525442,2020-04-25,40.1353494241,-75.0741979374,Pennsylvania,United States
44543741,2020-05-01,33.4365179722,-84.4864539722,Georgia,United States
44547794,2020-05-01,33.431485,-84.4848329722,Georgia,United States
44561108,2020-04-27,38.8553347077,-77.2086817728,Virginia,United States
44587910,2020-05-02,40.264308767,-74.6523168683,New Jersey,United States
44594154,2020-05-02,34.00886052,-84.31111654,Georgia,United States
44595193,2020-05-02,36.0685828189,-78.9297796693,North Carolina,United States
44597047,2020-05-02,39.00478341,-76.61175336,Maryland,United States
44642642,2020-05-02,38.6390000023,-77.4873360247,Virginia,United States
44651399,2020-05-02,39.5240262778,-79.6800281389,West Virginia,United States
44662506,2020-05-02,35.8054133,-80.08644343,North Carolina,United States
44695047,2020-04-25,35.8110771349,-78.7161718923,North Carolina,United States
44723002,2020-05-03,36.08408333,-78.98864667,North Carolina,United States
44723265,2020-05-03,35.9728686248,-78.8217694463,North Carolina,United States
44785159,2020-05-03,40.6027510877,-74.5328543379,New Jersey,United States
44792800,2020-05-03,40.413177961,-74.471968429,New Jersey,United States
44814136,2020-05-03,35.6359296386,-80.121954186,North Carolina,United States
44826920,2020-05-03,38.3222353683,-77.1477898513,Virginia,United States
44827677,2020-05-03,38.3373023244,-77.1515607555,Virginia,United States
44827702,2020-05-03,38.3405519883,-77.162026316,Virginia,United States
44847186,2020-05-03,35.8133044202,-78.7133716664,North Carolina,United States
44848250,2020-05-03,35.8170346,-78.7198237,North Carolina,United States
44850774,2020-04-27,35.8250861111,-78.7296305556,North Carolina,United States
44855091,2020-04-27,35.8220944444,-78.7302083333,North Carolina,United States
44926464,2020-05-02,40.0687971667,-75.2252666667,Pennsylvania,United States
44982138,2020-05-04,37.788825,-79.44456333,Virginia,United States
44988130,2020-05-05,34.055799949,-83.9065197577,Georgia,United States
45020694,2020-05-05,38.8042843016,-77.5380318706,Virginia,United States
45086629,2020-05-06,35.4587478983,-80.6807729044,North Carolina,United States
45091994,2020-05-06,35.8706847148,-80.1805516587,North Carolina,United States
45092141,2020-05-06,35.8707416711,-80.1805481259,North Carolina,United States
45117930,2020-05-01,36.8380618303,-81.5115995111,Virginia,United States
45123181,2020-05-06,37.79536333,-79.440925,Virginia,United States
45216463,2020-05-07,40.1146471667,-74.8670883333,Pennsylvania,United States
45226457,2020-05-07,40.5854997458,-74.1366809607,New York,United States
45234749,2020-05-03,38.88670333,-77.368645,Virginia,United States
45273216,2020-05-08,36.64270333,-82.05058333,Virginia,United States
45309284,2020-05-08,39.0918806728,-77.5133846959,Virginia,United States
45310151,2020-05-08,38.8012155611,-77.5385111478,Virginia,United States
45310180,2020-05-08,38.8013795112,-77.5385264029,Virginia,United States
45311421,2020-05-08,38.8023472438,-77.5369183347,Virginia,United States
45313434,2020-05-08,38.8038533042,-77.5276072976,Virginia,United States
45382333,2020-05-09,35.6381310692,-78.7908065049,North Carolina,United States
45394977,2020-05-09,37.54021943,-77.55959681,Virginia,United States
45398167,2020-05-09,35.8687464184,-80.1792494223,North Carolina,United States
45399420,2020-05-09,35.8686574063,-80.1793592253,North Carolina,United States
45401994,2020-05-09,35.6793950788,-78.7418791965,North Carolina,United States
45404423,2020-05-09,39.7077163344,-76.3028314681,Maryland,United States
45416444,2020-05-09,39.4332831597,-77.8328302955,West Virginia,United States
45582442,2020-05-10,36.0601581854,-79.150333945,North Carolina,United States
45618491,2020-05-11,37.44964,-77.666823,Virginia,United States
45619695,2020-05-11,40.6387067556,-80.0009031715,Pennsylvania,United States
45625038,2020-05-11,37.45049982,-77.67352017,Virginia,United States
45676630,2020-05-11,40.6767433333,-74.388394445,New Jersey,United States
45692379,2020-05-12,40.4931053112,-74.4177824657,New Jersey,United States
45692380,2020-05-12,40.4931053112,-74.4177824657,New Jersey,United States
45696671,2020-05-12,34.903526247,-80.5939759103,North Carolina,United States
45702300,2020-05-12,39.9167089071,-74.8577362765,New Jersey,United States
45723920,2020-05-12,40.7497448667,-74.2988703667,New Jersey,United States
45727774,2020-05-12,38.813354401,-77.5129412302,Virginia,United States
45742477,2020-05-10,35.8122222222,-78.7261111111,North Carolina,United States
45801688,2018-07-02,38.883719248,-76.5051409866,Maryland,United States
45813226,2020-05-13,39.4263888889,-76.5919444444,Maryland,United States
45868937,2020-05-14,35.02985833,-85.58081167,Tennessee,United States
45881019,2020-05-12,40.282246826,-74.8452489411,New Jersey,United States
45888204,2020-05-14,33.79958667,-84.31073833,Georgia,United States
45910034,2020-05-14,35.6093800728,-82.5203204336,North Carolina,United States
45916581,2020-05-14,38.8255268941,-77.5492952206,Virginia,United States
45917260,2020-05-14,38.8251431706,-77.551180143,Virginia,United States
45917970,2020-05-14,38.8250185317,-77.5527228323,Virginia,United States
45918204,2020-05-14,38.8251081761,-77.5528529194,Virginia,United States
45919698,2020-05-14,33.8634932664,-84.6795167729,Georgia,United States
45920771,2020-05-14,38.7971939659,-77.3767027818,Virginia,United States
45963126,2020-05-15,34.9896,-82.405207,South Carolina,United States
45981056,2020-05-15,40.4353442369,-79.8989090604,Pennsylvania,United States
46022321,2020-05-15,40.4196071299,-79.9129021448,Pennsylvania,United States
46074805,2020-05-16,34.3485478708,-84.2048219999,Georgia,United States
46087371,2020-05-16,40.5684581632,-79.9146724027,Pennsylvania,United States
46098985,2020-05-15,33.92058667,-83.84010333,Georgia,United States
46099215,2020-05-16,40.2452545,-74.694616,New Jersey,United States
46104648,2020-05-15,33.913025,-83.84645833,Georgia,United States
46167930,2020-05-16,35.7084618509,-79.1989258491,North Carolina,United States
46169014,2018-09-29,38.9905448584,-77.2433775478,Maryland,United States
46175085,2020-05-15,40.1553162426,-75.537270811,Pennsylvania,United States
46234249,2020-05-09,40.60997937,-74.5381930154,New Jersey,United States
46247775,2020-05-17,39.1316432143,-77.2704807994,Maryland,United States
46275965,2020-05-17,40.3523084103,-76.1686552875,Pennsylvania,United States
46277924,2020-05-13,33.8343488447,-84.2818693348,Georgia,United States
46331219,2020-05-17,33.8029703069,-84.3235518938,Georgia,United States
46375558,2020-05-18,34.8512172345,-87.5573166677,Alabama,United States
46386818,2020-05-17,38.86842,-77.391455,Virginia,United States
46387148,2020-05-15,37.1873463236,-86.1040377188,Kentucky,United States
46403906,2020-05-18,40.6135349488,-80.0086536539,Pennsylvania,United States
46414161,2020-05-18,35.7230416667,-79.1881333333,North Carolina,United States
46444136,2020-05-17,37.80319667,-79.64762167,Virginia,United States
46487451,2020-05-18,40.474103375,-74.6986305,New Jersey,United States
46510884,2020-05-18,40.463933,-74.6995643333,New Jersey,United States
46512541,2020-05-18,40.46878375,-74.696989,New Jersey,United States
46593267,2020-05-19,41.4798388085,-74.9268436885,New York,United States
46613785,2020-05-20,36.4653134098,-94.1854689395,Arkansas,United States
46652880,2020-05-20,38.9176403068,-77.1452823861,Virginia,United States
46678513,2020-05-20,40.5715240197,-79.9178022775,Pennsylvania,United States
46686018,2020-05-20,40.3508460556,-74.6976173827,New Jersey,United States
46716127,2020-05-20,41.064744,-74.3262833333,New Jersey,United States
46725111,2019-08-05,39.22663,-75.9843133333,Maryland,United States
46725485,2020-05-20,41.06437325,-74.3226621667,New Jersey,United States
46749450,2020-05-20,41.0455225717,-74.3263785717,New Jersey,United States
46753501,2020-05-20,41.0466175,-74.328102375,New Jersey,United States
46753765,2020-05-20,41.045379625,-74.32779825,New Jersey,United States
46754243,2020-05-20,41.0448205,-74.328,New Jersey,United States
46757042,2020-05-21,38.6442495883,-90.6056766585,Missouri,United States
46779318,2020-05-20,41.0655333333,-74.329243,New Jersey,United States
46785570,2020-05-21,34.7787663792,-92.3742581523,Arkansas,United States
46796163,2020-05-21,33.8097038397,-84.3270905759,Georgia,United States
46803548,2020-05-21,40.6348419189,-74.3867340086,New Jersey,United States
46881021,2020-05-22,40.739889,-74.302353,New Jersey,United States
46882247,2020-05-22,40.7382061667,-74.2977938333,New Jersey,United States
46883722,2020-05-22,40.739165,-74.296549,New Jersey,United States
46883831,2020-05-22,40.74009725,-74.29409275,New Jersey,United States
46915625,2020-05-22,33.8037193376,-84.3179175195,Georgia,United States
46922317,2020-05-22,38.293531709,-75.168796666,Maryland,United States
46973504,2020-05-22,40.74067025,-74.29752625,New Jersey,United States
46994054,2020-05-23,38.8054593606,-77.5265054126,Virginia,United States
46996050,2020-05-23,37.9508596,-78.82513993,Virginia,United States
47022140,2020-05-23,38.9857829843,-77.2400944368,Maryland,United States
47041793,2020-05-23,37.4528219,-77.66792994,Virginia,United States
47060531,2020-05-23,33.8008786255,-84.3097179333,Georgia,United States
47064167,2020-05-23,33.7973594063,-84.3174798525,Georgia,United States
47132861,2020-05-24,39.0217712767,-77.6004575109,Virginia,United States
47140758,2020-05-24,35.85182763,-78.61891152,North Carolina,United States
47142079,2020-05-24,35.9807116828,-78.9087513061,North Carolina,United States
47145880,2020-04-29,39.3530569722,-76.8859879722,Maryland,United States
47156165,2020-05-24,41.2067259449,-73.8433326389,New York,United States
47159833,2020-05-22,39.0612320463,-76.6178629362,Maryland,United States
47169960,2020-05-24,39.1302907027,-77.5340170617,Virginia,United States
47189975,2020-05-24,39.6683543056,-79.7672461944,West Virginia,United States
47221590,2020-05-24,40.602855532,-74.5328253959,New Jersey,United States
47262334,2020-05-24,40.6161665138,-74.494020736,New Jersey,United States
47277390,2020-05-24,40.6074868517,-74.585472879,New Jersey,United States
47277631,2020-05-24,40.6074868517,-74.585472879,New Jersey,United States
47285231,2020-05-25,35.437750686,-82.48636988,North Carolina,United States
47291596,2020-05-24,35.7277554,-78.2084137,North Carolina,United States
47296633,2020-05-24,35.7454068,-78.404166,North Carolina,United States
47313722,2020-05-25,39.4105555556,-76.8233333333,Maryland,United States
47315077,2020-05-24,35.7700909,-78.5703509,North Carolina,United States
47407637,2020-05-26,35.7763072383,-78.8593464532,North Carolina,United States
47450291,2020-05-26,38.8015452667,-77.3254486173,Virginia,United States
47452645,2020-05-26,41.0996398075,-76.6626197845,Pennsylvania,United States
47473039,2020-05-25,39.414945,-76.8395,Maryland,United States
47496757,2020-05-26,41.16600675,-74.312256,New Jersey,United States
47499291,2020-05-26,41.162150625,-74.310555875,New Jersey,United States
47504914,2020-05-26,41.17252,-74.298081,New York,United States
47506276,2020-05-26,41.175728,-74.303,New York,United States
47519710,2020-05-27,38.526225981,-76.9936846428,Maryland,United States
47519754,2020-05-27,38.5260640542,-76.9935630306,Maryland,United States
47521264,2020-05-26,41.1550196667,-74.3080566667,New Jersey,United States
47524987,2020-05-24,38.6239292946,-77.1883135273,Virginia,United States
47552094,2020-05-27,38.1515031767,-78.4637372692,Virginia,United States
47559800,2020-05-27,40.746169,-74.2820396,New Jersey,United States
47560612,2020-05-26,36.01122778,-85.73698333,Tennessee,United States
47560707,2020-05-27,38.8275280316,-77.5469316077,Virginia,United States
47561185,2020-05-27,40.748136,-74.284621,New Jersey,United States
47561485,2020-05-27,38.8287488977,-77.5452874974,Virginia,United States
47562897,2020-05-27,38.82887844,-77.5446881075,Virginia,United States
47563521,2020-05-27,38.828010452,-77.5458581374,Virginia,United States
47563808,2020-05-27,40.748743,-74.28943,New Jersey,United States
47563861,2020-05-27,40.750107,-74.290434,New Jersey,United States
47564216,2020-05-27,38.8279633457,-77.5457891543,Virginia,United States
47564842,2020-05-27,38.8272946375,-77.546252003,Virginia,United States
47565035,2020-05-27,40.7492263333,-74.292944,New Jersey,United States
47565059,2020-05-27,40.747667,-74.293742,New Jersey,United States
47566288,2020-05-27,40.746368,-74.289433,New Jersey,United States
47567228,2020-05-27,40.7460665,-74.28617075,New Jersey,United States
47580240,2020-05-27,34.64052,-92.83875,Arkansas,United States
47581062,2020-05-26,38.8461463316,-77.6600530832,Virginia,United States
47622773,2020-05-28,34.8164082086,-86.7194919941,Alabama,United States
47626169,2020-05-28,38.5834128,-76.7509421,Maryland,United States
47627296,2020-05-25,40.5093008083,-74.7264486667,New Jersey,United States
47631040,2020-05-28,35.4110213197,-89.9401657039,Tennessee,United States
47636923,2020-05-28,38.7599428478,-77.5971593695,Virginia,United States
47642334,2020-05-28,41.93182129,-74.19509985,New York,United States
47655901,2020-05-28,39.5075380057,-76.54721573,Maryland,United States
47661309,2020-05-28,40.780047,-74.5424585,New Jersey,United States
47664037,2020-05-28,40.7799888,-74.5403062,New Jersey,United States
47665046,2020-05-28,40.777786,-74.536475,New Jersey,United States
47665731,2020-05-28,40.781654,-74.5354505,New Jersey,United States
47669755,2020-05-28,40.7828948333,-74.5399566667,New Jersey,United States
47670956,2020-05-28,40.7841393333,-74.5425843333,New Jersey,United States
47671024,2020-05-28,40.7817833333,-74.543833,New Jersey,United States
47672097,2020-05-28,40.782054,-74.544242,New Jersey,United States
47672153,2020-05-28,40.784756125,-74.54506525,New Jersey,United States
47700133,2020-05-24,38.88665833,-77.36885,Virginia,United States
47745554,2020-05-24,39.9935794259,-76.3562468633,Pennsylvania,United States
47750272,2020-05-29,38.8162306091,-77.6738057938,Virginia,United States
47750573,2020-05-29,38.8160106261,-77.6739481185,Virginia,United States
47751036,2020-05-29,38.8158655772,-77.6739918721,Virginia,United States
47751416,2020-05-29,38.815774927,-77.6740626153,Virginia,United States
47755029,2020-05-29,38.8156029303,-77.6737794746,Virginia,United States
47755070,2020-05-29,38.815536378,-77.6736348868,Virginia,United States
47757297,2020-05-29,38.8159038825,-77.6742302534,Virginia,United States
47757445,2020-05-29,38.815820273,-77.6740480308,Virginia,United States
47757825,2020-05-29,38.8156393497,-77.6742035989,Virginia,United States
47758932,2020-05-29,38.81493242,-77.673923811,Virginia,United States
47760095,2020-05-29,38.8147405163,-77.673398098,Virginia,United States
47760241,2020-05-29,38.8147515385,-77.6732555219,Virginia,United States
47760581,2020-05-29,38.8149348926,-77.6732185577,Virginia,United States
47760820,2020-05-29,38.814625768,-77.6730258577,Virginia,United States
47761515,2020-05-29,38.8142531505,-77.6727877279,Virginia,United States
47761820,2020-05-29,38.8149010716,-77.6725195908,Virginia,United States
47761941,2020-05-29,38.8150848449,-77.672596369,Virginia,United States
47762248,2020-05-29,38.8153085579,-77.6725020726,Virginia,United States
47762302,2020-05-29,38.8154212525,-77.6723454148,Virginia,United States
47762384,2020-05-29,38.8156468515,-77.6724565589,Virginia,United States
47786585,2020-05-29,39.0772537,-76.9774811,Maryland,United States
47788913,2020-05-29,36.1465916667,-94.0781472222,Arkansas,United States
47832113,2020-05-30,38.5666783434,-77.3378918879,Virginia,United States
47867924,2020-05-28,36.082762,-79.092644,North Carolina,United States
47883405,2020-05-30,32.18693,-90.32594167,Mississippi,United States
47891882,2020-05-30,39.1888,-75.92243333,Maryland,United States
47896632,2020-05-30,38.8685665485,-77.2674778329,Virginia,United States
47919807,2020-05-30,36.0726,-79.792,North Carolina,United States
47932315,2020-05-30,33.8049194665,-84.3038518779,Georgia,United States
47946672,2020-05-30,36.1814694444,-86.6555027778,Tennessee,United States
47948392,2020-05-30,36.1927027778,-86.6562361111,Tennessee,United States
47987433,2020-05-31,40.0766072273,-75.2396659072,Pennsylvania,United States
48020302,2020-05-31,40.4370174393,-79.9036293411,Pennsylvania,United States
48021924,2020-05-31,37.4118508284,-76.7162299951,Virginia,United States
48035311,2020-05-31,34.8103053449,-82.9393627123,South Carolina,United States
48051021,2020-05-22,35.3809852,-80.063884,North Carolina,United States
48059913,2020-05-31,38.08477069,-85.75056942,Kentucky,United States
48070889,2020-05-31,33.7988749706,-84.3425745883,Georgia,United States
48074220,2020-05-31,33.7973740276,-84.3424513047,Georgia,United States
48079944,2020-05-31,35.97435,-87.1498666667,Tennessee,United States
48083808,2020-05-31,35.0204614504,-80.8562557586,North Carolina,United States
48141188,2020-06-01,38.5260938069,-76.992591206,Maryland,United States
48154487,2020-06-01,37.18893,-76.88079167,Virginia,United States
48155080,2020-06-01,39.3910885115,-76.6831297498,Maryland,United States
48171934,2020-06-01,38.612088,-77.8994614,Virginia,United States
48172806,2020-05-27,36.0601277778,-79.1171638889,North Carolina,United States
48178461,2020-06-01,39.62866167,-79.94779167,West Virginia,United States
48178699,2020-06-01,38.8081861195,-77.5435931795,Virginia,United States
48179325,2020-06-01,40.990245,-74.01431388,New Jersey,United States
48188171,2020-06-01,40.766973,-74.539852,New Jersey,United States
48192017,2020-06-01,40.775157,-74.5357205,New Jersey,United States
48193318,2020-06-01,33.8200375053,-84.3025845749,Georgia,United States
48206867,2020-05-30,36.1903805556,-86.6618055556,Tennessee,United States
48218110,2020-06-01,40.7690503333,-74.517765,New Jersey,United States
48220146,2020-06-01,40.769104,-74.52317,New Jersey,United States
48236454,2020-06-02,41.2034656154,-73.3027445432,Connecticut,United States
48267376,2020-06-01,40.764699,-74.5296683333,New Jersey,United States
48268383,2020-06-01,40.7638176667,-74.531023,New Jersey,United States
48270588,2020-06-01,40.765698,-74.5371546667,New Jersey,United States
48276108,2020-05-31,37.9129138889,-78.8774444444,Virginia,United States
48289387,2020-06-02,36.7570719479,-85.8774778141,Kentucky,United States
48335716,2020-06-03,40.4050614144,-74.5657234175,New Jersey,United States
48336042,2020-06-03,40.0548024862,-75.6225911042,Pennsylvania,United States
48351859,2020-06-03,39.5265991241,-76.5044585523,Maryland,United States
48363348,2020-06-03,37.3806155851,-88.666125387,Illinois,United States
48364476,2020-06-03,38.2986590686,-81.7529977766,West Virginia,United States
48364980,2020-06-03,39.494867418,-76.9431185816,Maryland,United States
48375483,2020-06-02,40.791178,-74.543094,New Jersey,United States
48376551,2020-06-01,34.00864881,-84.3414496724,Georgia,United States
48377947,2020-06-03,38.8257459132,-77.5476294012,Virginia,United States
48378132,2020-06-03,38.8259249088,-77.5475984719,Virginia,United States
48378163,2020-06-03,38.8258520281,-77.5470804703,Virginia,United States
48378245,2020-06-03,38.8258902496,-77.5470391475,Virginia,United States
48378529,2020-06-03,38.8258119626,-77.5465511531,Virginia,United States
48379160,2020-06-03,38.8252762333,-77.5438172278,Virginia,United States
48394783,2020-06-03,35.9211378214,-79.0311341584,North Carolina,United States
48428994,2020-06-03,40.7525335,-74.6184005,New Jersey,United States
48431903,2020-06-04,35.9744748758,-83.8616074249,Tennessee,United States
48436472,2020-06-04,37.7819883045,-84.2064273022,Kentucky,United States
48439671,2020-06-04,39.1922093096,-84.312933164,Ohio,United States
48502692,2020-06-04,38.7815747556,-77.802506685,Virginia,United States
48532732,2020-06-04,40.973062,-74.5607805,New Jersey,United States
48534825,2020-06-04,40.96785125,-74.5704876667,New Jersey,United States
48540286,2020-06-05,38.6,-77.27,Virginia,United States
48540313,2020-06-05,38.6,-77.27,Virginia,United States
48558397,2020-06-05,32.6181773,-85.5286244,Alabama,United States
48560323,2020-06-05,41.4795551844,-74.9712669898,New York,United States
48570165,2020-06-05,35.991791274,-79.0466942266,North Carolina,United States
48571515,2020-06-05,38.2759871128,-78.172424622,Virginia,United States
48573455,2020-06-05,40.4770386375,-74.5966669858,New Jersey,United States
48577814,2020-06-05,42.21632833,-73.697145,New York,United States
48678768,2020-06-06,35.62561333,-84.13005833,Tennessee,United States
48679869,2020-06-06,36.068061255,-78.9469035622,North Carolina,United States
48684178,2020-06-06,40.3593563,-79.4744313,Pennsylvania,United States
48701876,2020-06-05,38.882018,-77.6902129722,Virginia,United States
48708436,2020-06-06,35.7429011,-78.8341942,North Carolina,United States
48780454,2020-06-07,39.4548555556,-77.0978055556,Maryland,United States
48784047,2020-06-07,41.30126906,-81.58933094,Ohio,United States
48791763,2020-06-07,36.120975,-81.632255,North Carolina,United States
48799956,2020-06-07,40.7671585,-74.276985,New Jersey,United States
48803335,2020-06-07,34.9459205319,-84.1090996098,Georgia,United States
48813553,2020-06-06,38.7643869722,-77.119055,Virginia,United States
48814122,2020-06-07,34.0,-84.33,Georgia,United States
48816751,2020-06-07,40.0019212257,-80.0893086925,Pennsylvania,United States
48819869,2020-06-06,38.7550535535,-77.1116795763,Virginia,United States
48829632,2020-06-07,39.5738214255,-77.0219067951,Maryland,United States
48836659,2020-06-05,35.5655390402,-79.1026940617,North Carolina,United States
48845342,2020-05-31,34.3709555556,-79.7436,South Carolina,United States
48861122,2020-06-07,38.7802159407,-77.7971842278,Virginia,United States
48868000,2020-06-07,38.5380298645,-76.5721686557,Maryland,United States
48879289,2020-05-10,39.4965002778,-80.135745,West Virginia,United States
48894686,2020-06-07,35.05775,-80.14552217,North Carolina,United States
48923739,2020-06-07,38.93854167,-76.68388333,Maryland,United States
48940876,2020-06-05,34.85908667,-81.645425,South Carolina,United States
48946645,2020-06-08,40.8484983821,-75.70027727,Pennsylvania,United States
48958950,2020-06-07,38.939245,-76.68444167,Maryland,United States
48959532,2020-06-08,38.78423,-76.94767833,Maryland,United States
48961736,2020-06-08,40.76335775,-74.530246,New Jersey,United States
49005165,2020-06-08,40.77154,-74.525269,New Jersey,United States
49006940,2020-06-08,40.7658945,-74.542437,New Jersey,United States
49020508,2020-06-09,38.7599184326,-77.6005076043,Virginia,United States
49034105,2020-06-09,39.082318,-77.046496,Maryland,United States
49038667,2020-06-09,35.946985123,-79.062208664,North Carolina,United States
49040349,2020-06-07,41.413544,-74.012306,New York,United States
49044502,2020-06-09,40.9223166667,-74.4839333333,New Jersey,United States
49046775,2020-06-09,40.9217722222,-74.4712833333,New Jersey,United States
49048686,2020-06-09,40.9257555556,-74.4626833333,New Jersey,United States
49051408,2020-06-09,40.9201055556,-74.4669722222,New Jersey,United States
49065017,2020-06-09,35.9392468055,-79.0260204823,North Carolina,United States
49071517,2020-06-09,37.1705018822,-79.9507979863,Virginia,United States
49095740,2020-05-09,33.8067594616,-84.3170366947,Georgia,United States
49127525,2020-06-07,39.2351,-76.00743888,Maryland,United States
49134997,2020-06-10,35.7170326184,-83.4908001154,Tennessee,United States
49137390,2020-06-10,39.1921526,-84.3172892,Ohio,United States
49138224,2020-06-10,39.1923752764,-84.3159647953,Ohio,United States
49141584,2020-06-10,36.0587592703,-86.8044504617,Tennessee,United States
49154486,2020-06-10,40.790454,-74.61956575,New Jersey,United States
49156760,2020-06-10,40.805,-74.6148506,New Jersey,United States
49158521,2020-06-10,40.8028313333,-74.6177166667,New Jersey,United States
49168562,2020-06-10,39.1723662,-77.2219538,Maryland,United States
49169771,2020-06-10,35.464557102,-78.9132213034,North Carolina,United States
49190773,2020-06-07,38.936025,-76.685325,Maryland,United States
49191119,2020-06-07,38.93603,-76.68534167,Maryland,United States
49250801,2020-06-06,40.6773957549,-74.4790144395,New Jersey,United States
